reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3c790860-129b-49d6-96ac-7827a37b549d,Odoo Dev,https://play-lh.googleusercontent.com/a/ACg8ocJF_qVLOxWg3Nc57GUjgMXZbMJA5mbDiQy5t3_0CW7J3AHhsQ=mo,Nice banget tapi perlu improvement,5,0,,2025-11-07 01:54:31,,,
9778c03c-0b79-4f63-bde3-a0e92b26f4ab,Rizky,https://play-lh.googleusercontent.com/a/ACg8ocKHqAKE0ZdU0whA6ur-S-Cj5JwyZShQvvql-9jWi-QartshJA=mo,overall sangat membantu dan ngga makan banyak memori,5,0,,2025-09-08 10:43:15,,,
3301d437-612d-4105-bc6a-a0eef6f6e96c,Farid Munadhil,https://play-lh.googleusercontent.com/a-/ALV-UjWHHDS4JZWXlv8jjIlRquUftqYatNc9ORmE5o-bqJDML_4eDX-O,Lemot,1,0,2.0.1,2025-06-28 17:18:15,,,2.0.1
e9ef3c4b-b1ad-4a36-9669-19f1d7e1154e,Asep Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocLeUOFKhdXTPM393pegOS2cmyRg1bILNp0mA9nZSd8LJ5RBfQ=mo,"nge leg nyaaa ya ampun, sekelas telkom",1,1,,2025-06-22 06:24:37,,,
a342451e-b79b-4fbe-b8fe-e81fb337e9d4,Paris -,https://play-lh.googleusercontent.com/a-/ALV-UjWIcQXZlLOTzhpuY2tiscqjuy9LA0MaD_ybHLLDfdaWw7E5DJNv,MIN PLEASE INI MAH ADAIN FITUR GANTI PROFIL,4,1,2.0.1,2025-06-13 09:10:29,,,2.0.1
e228ccb2-7d07-4979-961c-5838aa464766,Suparman,https://play-lh.googleusercontent.com/a-/ALV-UjWvPsujiPwF3fAhbaF7VAbwzWi3TZ48J_uGNtZ0InsY38QThD0,best,5,0,,2025-05-06 10:08:35,,,
b83931ab-e28c-4f9c-a184-a63c0d1bc02f,Burhan Baleendah,https://play-lh.googleusercontent.com/a/ACg8ocJIHq24wgEqZ0UUtDzyxrBRPk-eEUyE2gOUhN_hx3p1e8vOFw=mo,"Setiap checkin, kalau sedang konfirmasi krn tdk checkin 3x, saat checkin selalu gak bisa. Kembali diminta konfirmasi. Padahal di petunjuk diminta unt checkin setelah konfirmasi. Jadi saya selalu tidak bisa checkin.",1,2,2.0.1,2025-04-30 09:35:50,,,2.0.1
5a215845-d2df-4877-9d82-aab5ebde2c5e,Yavvi Adi Nurrahman,https://play-lh.googleusercontent.com/a-/ALV-UjUI1_bZB5lV0ObMV767B6rzXgzfQ7PrGyWxVO1Op___4Y3jA24e,cerdas harmoni,5,0,,2025-04-20 22:36:48,,,
15af875f-600f-439b-a32f-35088794a627,яαιhαη αthαllαhツ 被,https://play-lh.googleusercontent.com/a-/ALV-UjWkTYgNyRhNKR1gn4TtiWacbcYB-sEEOygh5YN8q2NuXL1fcbiI,"ntah gimana setelah update ke versi baru gadi gak bisa Absensi Scan QR, ribet jadi harus konfirm trus ke dosen, mau gak mau downgrade ke v1.5.6, tapi sekarang dipasksa harus update dari apknya. tolong perbaiki🙏",1,5,1.5.6,2025-03-20 13:13:27,,,1.5.6
f2f6c89f-85ad-43c4-8c00-9eef7bf808e6,Eris Capricron,https://play-lh.googleusercontent.com/a-/ALV-UjX9p9aVmTK2mzX_MKvzWLE6F7fnCqcp2T4xzmgQHeOVdbsqRyQ,Semenjak di update jadi keren pisan euy,5,0,2.0.1,2025-03-15 21:49:51,,,2.0.1
e1b884eb-f671-45e4-91ed-afee2e6b16f7,Hanif Fadhlurrahman,https://play-lh.googleusercontent.com/a-/ALV-UjU665p-WmKHT-DYa5AbRNpCYhWXAkyOfl3e7WoraN6LwE6PZibh,"Sudah bagus, tapi tolong bikin ui nya menjadi tablet friendly",4,1,,2025-03-13 07:40:02,,,
0cbb7bd7-20db-4e9d-8c18-b12572241138,Hermawan Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjUVbCAC0F01JsvkFivOAGoLlCdPUrxa7DQjfcF6z551973Bz9HR,Ini kok lama ya pas mau buka halaman nilainya,1,14,2.0.1,2025-01-23 09:20:38,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 05:59:43,2.0.1
188a859f-a2a7-4d87-bbdc-61e6f721f4b8,Lusva Salem,https://play-lh.googleusercontent.com/a/ACg8ocK1u1QWy3dEZymjugaJeBBK9yyT-4e11twdJpgpVvXJlE23rpE=mo,"mau liat nilai sangat sulit, tolong diperbaikin",2,2,2.0.1,2025-01-23 04:26:27,,,2.0.1
863b2cd1-f49c-4f13-8cf6-ce2773bd045e,Muhammad Rafi,https://play-lh.googleusercontent.com/a-/ALV-UjU1ANrIWtCV7WcDLKVyBk9b7pjMHPfLXzPRNIkofn5_U3kdvlYe,"Tidak bisa melihat nilai, loadingnya sangat lambat padahal jaringan bagus",1,9,2.0.1,2025-01-22 11:42:12,,,2.0.1
941d87d9-b16e-44d7-9e7a-c9d140d1eb89,Kharis Pradana,https://play-lh.googleusercontent.com/a-/ALV-UjWcuFSLrTKlu8QJ9Ks6Qb-YwuZnaJky8s_PYZ9kPGKeIpzIHzAZ,"selalu lemot saat dibuka, apalagi untuk melihat nilai loadingnya setahun ga selesai""",1,2,2.0.1,2025-01-22 09:37:58,,,2.0.1
20d03bdb-d47d-440b-a12d-77c72707149a,Muhammad Raihan Hidayatulloh,https://play-lh.googleusercontent.com/a-/ALV-UjU7urOw386gXeVAQQrRxcUjAB0V7TuRAHm8X7gFlocV0RBLaTQh,"Tolonglah diperbaiki lagi aplikasinya, buka dikit lemot ngeleg ada aja halangannya, jadi susah mau cek info",1,1,2.0.1,2025-01-22 07:36:32,,,2.0.1
b09a6e60-0994-4b83-9bd4-ee64d28c8abb,Atrio Bahrul Alam,https://play-lh.googleusercontent.com/a/ACg8ocLeePHMW4AOhQd3NLJUhYjZRDPggiUfzxQZ80Xr1TTkjk_IRyI=mo,Lemot parah.,1,0,2.0.1,2025-01-21 19:33:47,,,2.0.1
e0fa163b-261b-4a20-8d88-97a674618b4f,Raffi Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocL68CKmejQQtdEt6_DCXSz-LUBMnGspsAHLogLdSR-aaOQC3WU=mo,"benerin lah ini aplikasi eror mulu, mau liat nilai jadi ribet bgt astaga",1,2,2.0.1,2025-01-21 16:41:07,,,2.0.1
77d09daf-64af-4236-91c2-dc502e0a012c,Gabriel Azarya,https://play-lh.googleusercontent.com/a-/ALV-UjXEoEh93Bnt-wwzrnR8XRyYPNaS7Ta5azlBZsib6L30hq1g-2oQ,"Mau cek nilai saja sangat sulit, loading terus tak kunjung usai. Tolong di perbaiki segera",1,8,2.0.1,2025-01-21 03:54:23,,,2.0.1
48fb4630-beda-415d-96fb-06aba55c433e,Nafian Alvalery,https://play-lh.googleusercontent.com/a/ACg8ocK7KH68BuqaCV2JMkdqy3_MyKXPV2k48orddTJwP37VuESowzc=mo,"aplikasi jelek, lemot, mau lihat nilai kelamaan",1,8,2.0.1,2025-01-15 11:35:41,,,2.0.1
c62def25-de3d-4e0b-b827-859ed35d28ba,Tegar Armansyah,https://play-lh.googleusercontent.com/a/ACg8ocIET4FuFUR-z-js1vFfVSXXeJoznfwttVVvaTiyl1GTRDEdXQ=mo,Oke,5,0,,2024-12-20 11:03:18,,,
91c5100a-7956-406a-9894-bf0139a1e390,Rasya Fida Assyafiq,https://play-lh.googleusercontent.com/a/ACg8ocL0qqMO8omStMbS0jqt84Evk79HGfJaMMrG1Et7JIBml5bS1Q=mo,aplikasinya sangat bagus saya anak untirta pakai aplikasi ini sangat membantu,2,1,2.0.0,2024-11-22 18:57:41,,,2.0.0
5357afc6-0b16-456f-ba0f-c041d4b1671c,Naufal Luthfi,https://play-lh.googleusercontent.com/a-/ALV-UjWkBM3ZqaO09GBFd6Q8u-mxVQB3UOyZzXv_OV3Dslmvsty3BExx,"Ini aplikasi tidak jelas, login igracias bisa tapi ke apk ini malah tidak bisa",1,3,2.0.0,2024-11-07 18:32:11,,,2.0.0
fe6b4b0a-73ca-447b-8c2d-4b15d5230c85,Malika Eliza Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjVykz0yslidIZHS_tCQ7FaT0C_nY0QE7Uctfr1tf8N5mGBBYq4vIA,harmoni,5,0,,2024-10-23 22:45:20,,,
c65d48ae-e5fc-458d-b9f2-b8142329507e,Erigo,https://play-lh.googleusercontent.com/a/ACg8ocJ4rbpb-7VfmYTGHh0qi1B-1fkd4qtgB8gs0ZFN69YvbenYDQ=mo,Sangat informatif,5,0,,2024-09-11 13:58:54,,,
38957f9f-f8fc-47ef-9002-b2dae1f582e8,Farhan Hamzah,https://play-lh.googleusercontent.com/a/ACg8ocIBVMV-iIKL5g-jtv9GdxzmdUE8WBz2ph2_cRWtJi-rg_DuEJjd=mo,Ga bisa absen pas ospek,1,0,1.5.7,2024-09-01 23:52:16,,,1.5.7
c7c36a21-cc4e-4396-a70c-0424c0847f73,Suci Tesalonika Parhusip,https://play-lh.googleusercontent.com/a/ACg8ocJgKIccu8470S9U5g0rb6lwImJcNdjlurlfNzOUG967cWkAdQ=mo,bagus,5,0,1.5.7,2024-08-27 16:27:41,,,1.5.7
ab2b2a18-49c6-451f-8d26-93d5c942e074,Joseph Stalin,https://play-lh.googleusercontent.com/a-/ALV-UjUSVDGPQb8Xorh2ZGV9vEU_omUILhAvJVoG6ZM9mxcLWTraIQ4,Tambahin widget dong min biar liat jadwal kampus lebih peraktis,5,1,1.5.7,2024-08-13 02:34:08,,,1.5.7
7ba3fed6-248b-4fd1-8c61-0fa9114fc121,Yavvi Adi Nurrahman,https://play-lh.googleusercontent.com/a-/ALV-UjU-U9yTcG-_QJl915GozncjeT_5Qbb89EtAqYaD0E7_dsHNI_ld,terbaik baru join tel-u,5,0,1.5.7,2024-08-08 03:01:59,,,1.5.7
faec93d5-c552-47fe-9ffa-b4ac8ba7f5ff,Putri Dzikra,https://play-lh.googleusercontent.com/a-/ALV-UjX0eeXN95fKRtUtb3mRBjABUvIvHi2PwjkngnZsihQkOCNypiM,"Kok gak bisa log in, dmn loginnya masa gak ada ? Abis di update keluar akun pas mau log in lagi gak ada tulisan buat log in jadi g bisa masuk gak bisa absen",1,8,1.5.6,2024-05-17 06:42:22,,,1.5.6
c3e96470-1fda-4960-8e71-1c1a448eb808,Joan Ihsani Riyadi,https://play-lh.googleusercontent.com/a-/ALV-UjXttxPVn7R3vpMZ-d4KNLFWhBeUhDP2enATQsw79PJ3ndkDJdQ,"Bagus, ga pernah ngalamin aneh2 seperti komentar lainnya, paling jadwal aja harus diperbaiki masa ada matkul hari minggu🤣",5,1,,2024-02-15 00:07:13,,,
c9d885bc-7276-40e2-8bf1-298bce4df1ea,hanif,https://play-lh.googleusercontent.com/a-/ALV-UjW31e4W04QZdhylPWsQfuRdMLGLUsX4POlqCVHaW9JVmSbC7kel,"servernya sering down, jadi menyusahkan kalau semisal mau lihat tempat kelas selanjutnya",1,2,1.5.3,2024-01-18 08:31:25,,,1.5.3
1bad81a6-e03b-4821-bb7c-d3f23a75aba6,emptiness,https://play-lh.googleusercontent.com/a/ACg8ocIaq0XzJA46b6lcHRtt28HPLAzFrm73aFwKEtLHb7o3MHoRdA=mo,"aplikasinya gajelas suka down, padahal timingnya pas mau qr jadi ga bisa absen payah banget👎👎👎👎👎👎",1,1,,2023-11-17 04:23:43,,,
773d5fd0-f216-461e-9838-f20936282ed4,Dimas Ibnu Mu'thi,https://play-lh.googleusercontent.com/a-/ALV-UjW3zrW_x-c2lK7-d5G2WyK_EFMcd7OQZwt-Eqy_-zVMPaN744hF,Tambahkan fitur ambil gambar dari galeri untuk presensi dengan qr code,5,0,1.5.2,2023-10-16 07:06:07,,,1.5.2
fb3ac07c-c2b3-45cd-a4a7-4776a361bb79,Rangga Wirandinata,https://play-lh.googleusercontent.com/a-/ALV-UjXHTt6XafapLwM5pRt5p9MxZ3TtflSSsshMUnDOFjCw14tCne8,"Saya gabisa upload tugas saya di sini, jadi saya harus uninstal dulu, download lagi baru bisa, tolong perbaiki jadi engga ribet harus download uninstal2",1,1,,2023-09-09 10:09:06,,,
6c920863-f809-4c91-8ca7-90f7c2aeed7d,aulia AbizarSyah18,https://play-lh.googleusercontent.com/a-/ALV-UjVPDUOxvBfBwkriC-u-Ki6uDVACeDIfToWfT9otuGuL7JruRCgv,"Lag, error",1,0,1.5.1,2023-09-08 17:00:13,,,1.5.1
882e1714-3318-4aa1-b289-cb8a78238634,Gabriel Sagala,https://play-lh.googleusercontent.com/a-/ALV-UjWm4evf1mhvOfKAFeR9V4VrAPYqJOy1q2d170QRqgBh0JkQzoAe,Dark mode mana dark mode? sakit mata lihat light mode,1,0,1.4.7,2023-07-13 19:03:11,"Hai Telutizen, terima kasih atas penilaian dan masukannya. Saat ini My TelU akan terus mengembangkan fitur-fitur terbaru untuk memenuhi kebutuhan seluruh user di Telkom University. Terima kasih, Salam HEI.",2023-07-26 06:03:07,1.4.7
afdb4a35-3851-4036-98af-671fe222ac0b,Alief Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjX7NKMJTOlvCRiJbAZ9E2b2uks_jJPArRvHCF5TkinnCENjtYsf,Error Mulu fitur nya _-,1,1,1.4.8,2023-05-23 02:31:41,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:00:21,1.4.8
bfc8bdb2-1e44-4d4b-98b1-5f53f9e8b8b7,Ramos Martin,https://play-lh.googleusercontent.com/a/ACg8ocJo0du-L5ni6VQB5Ib1wt44WCP1l6TbU8fodsE4HFVF2x82e9Cs=mo,gabisa liat upcoming matkul dan banyak fitur gabisa d buka,1,2,1.4.8,2023-05-07 22:44:34,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 05:59:32,1.4.8
7864992c-d098-488c-91c0-504cd2391f29,Afrian Mahardika,https://play-lh.googleusercontent.com/a-/ALV-UjVGBZKOG-MvOI49VCYZ_W_lix6YtOtn5BDoV10Lq41rxrfUz1w,Apk jelek mending gak usah dibikin,1,1,1.4.8,2023-05-02 07:24:36,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:00:37,1.4.8
da40c9e4-be75-4dba-a70c-63c1e3879717,Cucu Lasmana,https://play-lh.googleusercontent.com/a/ACg8ocKgCSs4s-labpZ6iggk-qPoJe9AvioS8VKUps3GkEBQATw1cQ=mo,check in jadi lebih cepat,5,1,1.4.8,2023-05-02 01:11:24,,,1.4.8
f0701c31-4b75-46cc-8643-6ac540f34e2b,Nisrina Irbah S,https://play-lh.googleusercontent.com/a-/ALV-UjVxPIswYGTIybEWJeRK92PDTpjlv-XTIpmOMg6gIO_Ym8ed7PnoHA,"Tuc tucnya gak berfungsi, disuruh update tapi gak ada tombol update di playstore.",1,1,,2023-05-02 00:38:16,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 05:59:58,
9b33f22d-f58d-4d19-9f14-31d181936c21,Umi Atiyah,https://play-lh.googleusercontent.com/a/ACg8ocK4Rb1uvUtLr8B-uRYecTy7sjngBeJdH1cqMC5Y-QbxGA82KQ=mo,Bagus,5,0,1.4.8,2023-05-01 22:52:30,,,1.4.8
a77c6fde-ec99-4099-abc1-0a34181d6d59,Kevin Erico,https://play-lh.googleusercontent.com/a-/ALV-UjUwNbis7Mk9MHAqtvvkCT6BvPQKTPmkIkeljFb2UXCHFggCGaGJ,My tuc tuc GK bisa,2,0,1.4.7,2023-03-10 05:50:17,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:23:51,1.4.7
e90625f2-a695-4ef0-956b-84cb1abf56c9,Isa Kombayana,https://play-lh.googleusercontent.com/a/ACg8ocICmbgKV9Hj0o05ozkztVGI7IciVKrnkLjuYv6-Pjgfvmbikg=mo,Membingungkan,2,0,1.4.7,2023-02-23 08:59:46,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:24:05,1.4.7
41ebaf10-ee84-4b38-829a-dc5925824ab3,Rusli Abdullah,https://play-lh.googleusercontent.com/a/ACg8ocI_vWHyz8n67jDwlsQTK2WorFQGJ9Ey8Q4cSeEktSHDJPer=mo,Payah! Masa login gagal terus...,1,1,1.4.7,2023-02-11 06:06:26,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:04:41,1.4.7
57c4331a-7651-498f-be9a-307b461d21d3,Anggi M,https://play-lh.googleusercontent.com/a/ACg8ocLrcEw17hlfCOVGD_DXPGVEHGtLdNgRVYc4ToJv4khfZZJecgY2=mo,"Gabisa login, padahal udh sesuai",1,1,1.4.7,2023-02-07 08:57:38,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:04:56,1.4.7
f710654e-9f3f-49e8-b6dc-212d5730e295,Dea Tsamara,https://play-lh.googleusercontent.com/a/ACg8ocLfnh_WxSixtGWapFA6SAa6iXgiQkOAr9c5ouRGndDrjTDc-g=mo,Ini kok saya sesudah update malah fitur lihat nilai jadi hilang pdhl saya install my tel-u buat itu loh :),1,1,,2023-01-21 01:11:17,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:01:42,
eca13049-e83e-488d-8456-8cb1e74ed62b,Karisma Nabil,https://play-lh.googleusercontent.com/a-/ALV-UjWu8xnSNxZfhwO8S1IwR1rX10jhgaUEggnv6rdgbIREIevCw9a_,"ko fitur top tak diilangin, padahal berguna banget buat memotivasi",1,2,1.4.7,2023-01-12 08:42:16,"Hai Telutizen, terima kasih atas penilaian dan masukannya. Saat ini My TelU akan terus mengembangkan fitur-fitur terbaru untuk memenuhi kebutuhan seluruh user di Telkom University. Terima kasih, Salam HEI.",2023-07-26 05:49:29,1.4.7
2f7a27d4-92b5-4d43-90aa-cf7bd6b927f8,Muhammad Haulul Azkiyaa,https://play-lh.googleusercontent.com/a-/ALV-UjWuqLHO7UEOo9VbSM_gZmFBlnbQfaBEoviijX88AZIQgqnpAflW,Untuk teman-teman yang mengalami masalah saat login silahkan menghubungi helpdesk PuTI.,5,0,1.4.7,2022-12-31 11:53:08,,,1.4.7
86dccb22-857b-4b04-850c-73606017f335,Feri Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjUQ4zfRBAJch9fQSQWb3poSimr1vlLd3KtWHXNC1hlDSGXI3K1c,"Tampilan jadwal kurang simpel, harus geser terus...",4,4,1.4.7,2022-12-13 15:09:30,"Hai Telutizen, terima kasih atas penilaian dan masukannya. Saat ini My TelU akan terus mengembangkan fitur-fitur terbaru untuk memenuhi kebutuhan seluruh user di Telkom University. Terima kasih, Salam HEI.",2023-07-26 05:55:42,1.4.7
957254fe-3d14-48d2-a4c9-69bbf5e1bd45,Rizkinanda Azadi Nuriman,https://play-lh.googleusercontent.com/a-/ALV-UjWMcAOxD9bZbGe75VHHsw0SqMaTro-EtVC8beRZ93Ovp14Hy-wC,Jadwal kuliah nya ilang mulu,1,1,1.4.7,2022-11-29 23:04:19,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:04:02,1.4.7
5b270abb-4843-40ac-9d50-faf090aa2f28,Muhammad Al-Ikhlas,https://play-lh.googleusercontent.com/a-/ALV-UjWCiiaZXPmhRrg9niYzLNYXtEeXTqnbwhE-CCxKA69hMEqPjoU,"Jadwal kuliah jadi hilang, dah beberapa minggu",3,1,1.4.5,2022-11-28 03:02:07,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:29:25,1.4.5
8113450d-c132-49a4-bdcd-0b7047597955,Arvien (Noircore),https://play-lh.googleusercontent.com/a-/ALV-UjUdYLUXy7tLbxFyKLVx-y8sBmZZgHwE3s2HCKqU3EUIc30cH6E,Susah login.,4,0,,2022-11-03 13:13:12,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:32:12,
3351c86c-f808-4ba5-8c41-3da69b891914,Ignatius Dendrow,https://play-lh.googleusercontent.com/a-/ALV-UjUro3iJwxIJV0GlfpvbT7gyPx9W3x-aFs5KwahUFzsqUnPMY5La,"gabisa login padahal username sama password udh benar, tolong diperbaiki jadinya saya gabisa presensi karena gabisa login",1,4,,2022-10-12 02:20:06,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:00:52,
86f6ddec-5f39-4dec-9cc7-1398e57c49c5,Ilham Irsyadya,https://play-lh.googleusercontent.com/a-/ALV-UjWTcpOa5inkPr8IUvCRqVG9B5fbTM7H4ID3qAdjoY0n_FdG9R8,Gabisa login padahal username dan password sudah benar,1,1,1.3.9,2022-09-25 22:44:23,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:05:10,1.3.9
dc03f166-d586-4131-bb0e-0d47b7c070c9,Yaya Pribadi,https://play-lh.googleusercontent.com/a/ACg8ocIm-R2RiDbMhgo_y28T0VCovFkkNy7Y-9pgGAolEd1mlS74cA=mo,Sering tidak jelas surveynya apa,4,1,,2022-09-09 02:43:28,"Hai Telutizen, mohon maaf atas ketidaknyamanannya. Kami membutuhkan info detail terkait kendala yang anda alami. Harap menghubungi Service Desk kami ya. Terima Kasih, Salam HEI",2023-07-26 06:31:49,
16c3b80a-eaea-4e1f-823d-51fa65254185,Fajarian Syafri,https://play-lh.googleusercontent.com/a/ACg8ocLaoYsCfwlag4wBX6mxXIyDknn1xLcaD9pX7BwxdACWzZcCjw=mo,Wah aplikasi internal yang keren,5,0,,2022-06-27 08:15:59,,,
2a04a866-12ed-4883-a9fd-e7776da8fedf,Zaidan Arie,https://play-lh.googleusercontent.com/a-/ALV-UjXLSCMkSGH6inlmS1kGId1axSP9yiIvKdovb4TBx9N99opC3fS4,tambahin fitur cek jadwal ujian dong,4,0,1.4.3,2022-06-27 01:24:35,,,1.4.3
9a8e6972-1ce9-4746-8249-9a6071ea42a8,dicky hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVRv_tV2FD8eV2l5yoSLKVirGmgGFP1Km5P6RP9I_sz9uiCW40,Sangat membantu pekerjaan saya,5,0,1.4.3,2022-05-25 08:12:51,,,1.4.3
30e6e9a5-f30d-4f49-ad91-d2cf1cec86eb,Yahya Arwiyah,https://play-lh.googleusercontent.com/a/ACg8ocIVV3-3Whs9f906wt4f4io7aS0pRfddEY0r3g88RRwW5qFAzA=mo,Kontennya mudah diakses dan isinya keren,4,5,1.4.3,2022-05-24 00:32:40,,,1.4.3
2b91f8c2-a600-4700-945c-85fe095542d5,Muhammad iskandar,https://play-lh.googleusercontent.com/a-/ALV-UjWUWR13J3ZRyXAfs5rrTmowPA8eh8Azc1o1rco-TlphVtEh-iTG,Ok,5,1,1.3.3,2022-05-23 04:23:06,,,1.3.3
08cd0bd5-4a4e-44c3-b6a3-b6e6b4958e4d,Muhamad Azmi Rizkifar,https://play-lh.googleusercontent.com/a-/ALV-UjXKh56T8sJudjUJCc3-DllXUktbAV0V2E42_QI5sM_JmSzEn6ys,mantapp aplikasinya,5,8,1.3.9,2022-05-02 13:58:30,,,1.3.9
